price,promo_price,code,size,url,out_of_stock,shop_id,address,product_count
188.00,,ПР0068473,38 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-2-10sm/?oid=540441,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
448.00,,ПР0068476,136 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-5-20sm/?oid=540450,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
148.00,,ПР0068472,24 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-1-7-5sm/?oid=540438,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
998.00,,ПР0068479,370 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-8-35sm/?oid=540459,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
998.00,,ПР0068467,70 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-myagkiy-xs-obkhv-shei-10-20sm-do-2kg-siniy-23sm/?oid=540474,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
618.00,,ПР0068477,154 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-6-25sm/?oid=540453,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
348.00,,ПР0068475,74 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-4-15sm/?oid=540447,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
698.00,,ПР0068478,215 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-pro-na-lipuchke-7-30sm/?oid=540456,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1010.00,,ПР0047800,460 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-animall-na-lipuchke-35sm/?oid=345301,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
447.00,,ПР0047797,120 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-animall-na-lipuchke-20sm/?oid=345292,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
585.00,,ПР0047798,170 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-animall-na-lipuchke-25sm/?oid=345295,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
663.00,,ПР0047799,220 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-animall-na-lipuchke-30sm/?oid=345298,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1198.00,,ПР0068470,150 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-dlya-zhivotnykh-vitavet-myagkiy-l-obkhv-shei-25-40sm-ot-7kg-siniy-35sm/?oid=540462,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
548.00,,ПР0069952,100 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-vetzabota-na-lipuchke-20/?oid=564364,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
898.00,,ПР0069953,100 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/vorotniki/vorotnik-zashchitnyy-vetzabota-na-lipuchke-24-5/?oid=564367,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
198.00,,ПР0017584,31 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-dlya-koshek-malaya-obkhvat-grudi-31sm/?oid=281669,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
218.00,,ПР0000674,37 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-dlya-koshek-bolshaya-obkhvat-grudi-37sm/?oid=281666,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1148.00,,ПР0061486,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-4-4-5-/?oid=462331,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
358.00,,УТ0007902,48 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-2-obkhvat-grudi-48-58sm-dlya-sobak-6-15-kilogramm/?oid=281648,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
998.00,,ПР0061484,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-2-2-5-3-5kg/?oid=462325,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
998.00,,ПР0061485,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-3-3-5-4-5kg/?oid=462328,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
498.00,,ПР0004622,106 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-5-obkhvat-grudi-80-90sm-dlya-sobak/?oid=281657,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1198.00,,ПР0069052,85 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-6-8-10kg/?oid=549717,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
998.00,,ПР0068776,70 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-2-2-3-3kg-26sm/?oid=546935,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
418.00,,УТ0007904,85 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-4-obkhvat-grudi-69-80sm-dlya-sobak-20-25-kilogramm/?oid=281654,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
998.00,,ПР0068777,70 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-3-3-3-8kg-28sm/?oid=546938,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1148.00,,ПР0068778,75 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-4-3-8-5kg-30sm/?oid=546941,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
948.00,,ПР0068775,70 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-1-1-7-2-3kg-24sm/?oid=546932,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
1198.00,,ПР0068779,75 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-5-5-7kg-31sm/?oid=546944,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1198.00,,ПР0069051,75 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-5-6-8kg/?oid=549714,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1298.00,,ПР0061488,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-8-13-1/?oid=462337,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1198.00,,ПР0061487,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-7-10-/?oid=462334,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1198.00,,ПР0068780,85 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-koshek-vitavet-na-molnii-bifleks-6-7-9kg-33sm/?oid=546947,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
998.00,,ПР0061483,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-1-1-5-/?oid=462313,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
298.00,,УТ0007901,39 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-1-obkhvat-grudi-37-48sm-dlya-malenkikh-sobak-i-koshek-3-6-kilogr/?oid=281645,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1498.00,,ПР0061492,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-12-32-38kg/?oid=462322,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
378.00,,УТ0007903,63 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-posleoperatsionnaya-talismed-3-obkhvat-grudi-58-69sm-dlya-sobak-15-20-kilogramm/?oid=281651,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1498.00,,ПР0061491,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-11-27-3/?oid=462319,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1398.00,,ПР0061489,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-9-16-2/?oid=462340,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
1398.00,,ПР0061490,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/popony-posleoperatsionnye/popona-dlya-sobak-vitavet-na-molnii-10-21-2/?oid=462316,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
35.00,,ПР0072700,10 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/shpritsy/shprits-u100-sfm-odnorazovyy-insulinovyy-3-kh-komponentnyy-semnaya-igla-1ml/?oid=578748,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
11.00,,ПР0043400,30 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/shpritsy/shprits-sfm-odnorazovyy-3kh-komponentnyy-10ml/?oid=294973,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
67.00,,ПР0070518,10 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/vkusnyy-tabletkodavatel-dlya-koshek-favet/?oid=571870,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
78.00,,ПР0072764,10 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/vkusnyy-tabletkodavatel-dlya-koshek-favet/?oid=579434,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
693.00,,Т0034876,200 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-kruuse-dlya-sbora-mochi-u-koshek/?oid=215553,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
498.00,,ПР0046516,300 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-dlya-sbora-mochi-vetzabota-s-konservantom/?oid=292253,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
78.00,,ПР0072765,10 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/vkusnyy-tabletkodavatel-dlya-sobak-favet/?oid=579437,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
50.00,,ПР0054263,20 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/termopaket-kholodok-mnogorazovyy-aptechnyy-s-zastezhkoy-zip-lok/?oid=413647,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1598.00,,ПР0074110,30 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/rastvor-dlya-inektsiy-avz-falena-protiv-rvoty-dlya-sobaki-koshek-10ml/?oid=596251,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
50.00,,ПР0054264,100 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/khladoelement-kholodok-m-100/?oid=413650,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
248.00,,ПР0054248,120 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/krem-vetzabota-dlya-ruk-100-ml/?oid=413391,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
498.00,,ПР0067539,220 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-dlya-sbora-mochi-vitavet-s-konservantom/?oid=529487,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
98.00,,ПР0071596,33 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/mezhdunarodnyy-veterinarnyy-pasport-dlya-sobak-1sht/?oid=576914,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
398.00,,ПР0067538,220 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-dlya-sbora-mochi-vitavet-bez-konservanta-220g/?oid=529484,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
188.00,,ПР0069053,100 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/introdyuser-vitavet-care-s-myagkim-nakonechnikom/?oid=550792,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
498.00,,ПР0073160,50 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-dlya-vskarmlivaniya-m-pets-butylka-5-sosok-yershik-dlya-mytya-66-5ml/?oid=588142,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
98.00,,ПР0071597,33 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/mezhdunarodnyy-veterinarnyy-pasport-dlya-koshek-1sht/?oid=576911,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
347.00,,ПР0065634,79 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/prochee/nabor-dlya-vskarmlivaniya-diil-s-2-soskami-i-ershikom-miks-tsvetov-200ml/?oid=513530,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
223.00,,ПР0052033,30 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-vetzabota-veterinarnyy-samofiksiruyushchiysya-zelenyy-5kh450sm/?oid=407034,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
345.00,,ПР0052032,40 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-vetzabota-veterinarnyy-samofiksiruyushchiysya-zelenyy-10kh450sm/?oid=407031,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
295.00,,ПР0052034,40 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-vetzabota-veterinarnyy-samofiksiruyushchiysya-zelenyy-7-5kh450sm/?oid=407037,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
198.00,,ПР0056320,28 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-vitavet-bandazh-samofiks-gorkiy-s-risunkom-7-5sm-kh-4-5-m/?oid=510643,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
248.00,,ПР0072537,30 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-neoterica-vetpro-elastichnyy-samofiksiruyushchiysya-s-risunkom-10kh450sm/?oid=576917,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
298.00,,ПР0056321,38 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-vitavet-bandazh-samofiks-gorkiy-s-risunkom-10sm-kh-4-5-m/?oid=510646,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
218.00,,ПР0072536,23 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-neoterica-vetpro-elastichnyy-samofiksiruyushchiysya-s-risunkom-7-5kh450sm/?oid=576923,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
168.00,,ПР0072535,15 г,https://www.bethowen.ru/catalogue/vetapteka/raskhodnye-materialy/binty/bint-neoterica-vetpro-elastichnyy-samofiksiruyushchiysya-s-risunkom-5kh450sm/?oid=576920,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
248.00,,ПР0057022,300 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ulichnykh-ptits-zoomir-kormushka-s-kormom/?oid=458810,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",много
2198.00,,УТ0010040,2 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-grandmix-pappagalli-osnovnoy-dlya-krupnykh-popugaev-kompleksnyy/?oid=248265,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
398.00,,Т00001632,400 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-fiory-smes-dlya-popugaev/?oid=248203,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
988.00,,Т00001631,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-fiory-smes-dlya-popugaev/?oid=248201,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
248.00,,Т0033373,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-linka-dlya-volnistykh-popugaychikov/?oid=248589,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
458.00,,ПР0049118,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-linka-dlya-volnistykh-popugaychikov/?oid=388990,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
448.00,,Т00008134,400 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-dlya-srednikh-popugaev/?oid=248283,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
798.00,,Т00008135,850 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-dlya-srednikh-popugaev/?oid=248285,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
218.00,,Т0033372,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-dlya-volnistykh-popugaychikov/?oid=248586,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
348.00,,Т0048542,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ekzoticheskikh-ptits-rio/?oid=383605,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
418.00,,ПР0045986,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-dlya-volnistykh-popugaychikov-1-kg/?oid=345448,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
498.00,,Т00008126,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-dlya-volnistykh-popugaev-pakete/?oid=248271,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
598.00,,ПР0052089,750 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-sunmix-parrocchetti-kompleksnyy-osnovnoy-dlya-srednikh-popugaev/?oid=410086,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
548.00,,ПР0052088,850 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-sunmix-cocorite-kompleksnyy-osnovnoy-dlya-volnistykh-popugaev/?oid=410080,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
198.00,,Т0033376,520 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-mineralnaya-smes-dlya-vsekh-vidov-ptits/?oid=248616,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
607.00,,ПР0052087,850 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-sunmix-esotico-kompleksnyy-osnovnoy-dlya-tropicheskikh-ptits/?oid=410083,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
998.00,,Т00008119,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-osnovnoy-dlya-kanareek/?oid=248300,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
248.00,,Т0033374,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-dlya-srednikh-popugaev/?oid=248604,True,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",
348.00,,Т0049317,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-dlya-krupnykh-popugaev/?oid=248598,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
658.00,,ПР0045988,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-rio-dlya-ekzoticheskikh-ptits-amadiny-i-t-p-/?oid=348887,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
468.00,,ПР0023177,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-srednikh-popugaev-rio/?oid=255182,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
298.00,,ПР0061745,910 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-happy-jungle-dlya-volnistykh-popugaev-900-g/?oid=466082,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
298.00,,Т0033370,500 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-kanareek-rio/?oid=383564,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
1148.00,,Т00001635,800 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-fiory-smes-dlya-srednikh-popugaev/?oid=248208,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
158.00,,ПР0061726,521 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-happy-jungle-dlya-volnistykh-popugaev/?oid=466079,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
798.00,,Т0026304,1 кг,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-padovan-grandmix-osnovnoy-dlya-ekzoticheskikh-ptits/?oid=248268,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
698.00,,Т00001577,400 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-fiory-oro-smes-dlya-popugaev/?oid=248175,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",достаточно
298.00,,ПР0061730,521 г,https://www.bethowen.ru/catalogue/birds/korma/sukhoy-korm/korm-dlya-ptits-happy-jungle-dlya-krupnykh-popugaev/?oid=466091,False,18,"МО г. Красногорск, ул. Ленина, д. 35А, ТЦ «Солнечный рай»",мало
